"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1548547995","2810 W Saint Isabel St Ste 201","","Tampa","FL","336076375","US","4074950445","",""
"1740723022","1009 Maitland Center Commons Blvd","suite 212","Maitland","FL","327517270","US","4076363532","",""
"1598139099","5501 Old York Rd Ste 1","","Philadelphia","PA","191413098","US","4846221000","",""
"1174683445","373 County Road 3323","","Brundidge","AL","360104016","US","3347352701","",""
"1184969602","3915 Cascade Rd SW","suite T145","Atlanta","GA","303318512","US","4046669261","","2063090680"
"1730577974","44381 Nc 740 Hwy","","New London","NC","281279618","US","7044225964","","7044225041"
"1174988042","7281 W Sahara Ave","","Las Vegas","NV","891172801","US","7028457175","",""
"1497732986","4921 Parkview Pl Fl 8","8th Fl","Saint Louis","MO","631101032","US","3144548917","","3143622307"
"1861909251","308 Cliff Howard Dr","","Warner Robins","GA","310887944","US","9043150746","",""
"1568732238","676 S Bluff St","","St George","UT","847703596","US","4356730095","",""
"1568732238","1299 Bertha Howe Ave","","Mesquite","NV","890277500","US","8013804164","",""
"1881050490","1524B Bishops Lodge Rd","","Santa Fe","NM","875060209","US","5059836158","","5059830464"
"1508104167","950 E Washington St","","Baton Rouge","LA","708026622","US","2257514100","","2252563958"
"1063959187","7220 Trade St Ste 209","","San Diego","CA","921212326","US","8588001006","","8584083420"
"1346388196","1408 East St","","Iola","KS","667494402","US","6203653115","","6203657717"
"1326438060","8 Byron St","","New City","NY","109567151","US","7188697815","",""
"1013416031","1337 Howe Ave Ste 107","","Sacramento","CA","958253305","US","9167049210","",""
"1386068310","29738 Rancho California Rd Ste B","","Temecula","CA","925915322","US","9513036440","","9513036449"
"1386068310","36320 Inland Valley Dr Ste 307","","Wildomar","CA","925957512","US","9516000110","","9516001489"
"1386068310","487 Magnolia Ave Ste 102","","Corona","CA","928793306","US","9512794994","","9512794993"
"1386068310","27168 Newport Rd Ste 1","","Menifee","CA","925847383","US","9512463033","","9512467373"
"1679547707","638 Newtown Yardley Rd Ste 2A","","Newtown","PA","189401739","US","2153227810","","2153227832"
"1295274835","1400 Pelham Pkwy S","Jacobi Medical Center","Bronx","NY","104611138","US","7189183419","",""
"1427598416","1070 23rd St SW","","Naples","FL","34117","US","3057993599","",""
"1336680628","7220 Trade St Ste 209","","San Diego","CA","921212326","US","8588001006","",""
"1205298809","1222 Jefferson Park Ave # F3","","Charlottesville","VA","229033410","US","4349241931","","4349241138"
"1336266261","5243 Riverside Dr","2203","Macon","GA","312108803","US","4782134604","","4782577752"
"1871054148","2121 W. Temple Street","","Los Angeles","CA","900265882","US","3234916424","",""
"1053774844","2201 Hempstead Tpke","","East Meadow","NY","115541859","US","5165726501","",""
"1225491897","627 S Wood St","Hektoen Bldg. Ste 317","Chicago","IL","606123821","US","3128640663","",""
"1477896108","590 Court Street","","Keene","NH","03431","US","6033545400","",""
"1710483078","165 W Hospitality Ln","","San Bernardino","CA","924083334","US","7602416044","",""
"1710483078","1180 W 9th St","","San Bernardino","CA","924112212","US","9098048877","",""
"1528454089","115 S Mills St Apt 407","","Madison","WI","537151319","US","4142545721","",""
"1811316193","188 Longwood Ave","","Boston","MA","021155819","US","6142180015","",""
"1164842241","1430 Tulane Ave., SL-50","","New Orleans","LA","70112","US","5049887809","","5049883971"
"1164842241","1430 Tulane Ave., SL-50","","New Orleans","LA","70112","US","5049887809","","5049883971"
"1164842241","12605 E 16th Ave","","Aurora","CO","800452545","US","7208480000","",""
"1043536832","177 Fort Washington Ave","6th Floor Center Room 12","New York","NY","100323733","US","2123423882","",""
"1780941393","3000 Arlington Ave","Graduate Medical Education, MS 1050","Toledo","OH","436142595","US","4193834244","","4193833108"
"1982048450","4921 Parkview Pl","Ste 6A/6B/12A","Saint Louis","MO","631101032","US","3147472500","","3147472598"
"1508276114","725 S Mesa Hills Dr","3","El Paso","TX","799125568","US","9157604147","","9155810799"
"1992939995","439 Greenbay Ave","","Calumet City","IL","604092510","US","7089327066","",""
"1164867974","110 Conn Ter Ste 550","","Lexington","KY","405083206","US","8593235867","",""
"1164867974","120 N Eagle Creek Dr Ste 500","","Lexington","KY","40509","US","(859) 263-3900","","8592633757"
"1669683850","One Medical Center Drive","","Lebanon","NH","037560001","US","6036539883","",""
"1922590256","1401 L St","","Bakersfield","CA","933014522","US","6618682146","",""
"1033648605","429 Lenox Ave","","Miami Beach","FL","331396532","US","3058229063","",""
"1275062341","545 Old Norcross Rd","","Lawrenceville","GA","300463389","US","6783772833","",""
"1932547866","2225 Mormon Trek Blvd Ste 100","","Iowa City","IA","522464407","US","3193375770","",""
"1932547866","309 E Church St","","Marshalltown","IA","501582946","US","6417546200","",""
"1457844482","3805 E Bell Rd Ste 3100","","Phoenix","AZ","85032","US","6024943656","","6028673862"
"1548753494","506 Lenox Ave","","New York","NY","100371889","US","2129392399","",""
"1558599175","1653 W. Congress Pkwy","Rush University Medical Center","Chicago","IL","60612","US","4025786611","",""
"1114238037","350 N Main St Ste 250","","Chelsea","MI","48118","US","7343857255","",""
"1710273982","218 Ridgedale Ave","","Cedar Knolls","NJ","07927","US","9735387700","","9735389478"
"1942640388","Merit Health Medical Group-Sr Behavioral Health","5001 Hardy Street","Hattiesburg","MS","394021331","US","6012688029","","6012688394"
"1053794628","8651 NW 13th Ter","","Doral","FL","331261512","US","3055949336","","3054704563"
"1053794628","9729 NW 41st St","","Doral","FL","331782944","US","3054702777","","3054702999"
"1740592815","7227 N US Highway 1 Ste 100","","Port St John","FL","329275034","US","3216371595","","3216371596"
"1730105792","650 Commack Rd","","Commack","NY","117255404","US","6314955295","",""
"1255783528","200 1st St SW","","ROCHESTER","MN","55905","US","5072842511","",""
"1396187787","41 Mall Rd","","Burlington","MA","018050001","US","7817445700","","7817445358"
"1831642941","2600 Sixth St SW","","Canton","OH","447101702","US","3303636326","",""
"1831642941","1425 Portland Ave; Wilson Building","","Rochester","NY","14621","US","5852541850","","5852540549"
"1588218580","16615 NE 30th St","","Bellevue","WA","980082124","US","4147456684","",""
"1780874404","5901 Monclova Rd","","Maumee","OH","435371841","US","4198935969","",""
"1811201916","950 E Washington St","","Baton Rouge","LA","708026622","US","2257514100","",""
"1992258289","325 9th Ave","","Seattle","WA","981042420","US","2067443000","",""
"1992258289","1660 South Columbian Way","Puget Sound VA Medical Center","Seattle","WA","98108","US","2067621010","",""
"1508275355","2817 Reilly St","Womack Army Medical Center","Fort Bragg","NC","283107324","US","9109078922","","9109076069"
"1649689233","855 Lakeland Dr","","Chippewa Falls","WI","547291687","US","7158399280","",""
"1972618098","590 Court Street","","Keene","NH","03431","US","6033545400","",""
"1356999791","4853 Pulaski Hwy Ste 315","","Perryville","MD","219031606","US","4436938000","",""
"1033766308","1259 NW Iowa Ave","","Bend","OR","977031001","US","2023650745","",""
"1790334373","665 Coolidge Ave # Door7","","Rhinelander","WI","545012898","US","7153659770","",""
"1790334373","2275 N Shore Dr","","Rhinelander","WI","54501","US","7153615482","",""
"1578044467","37595 7 Mile Rd","","Livonia","MI","481521003","US","7345426100","",""
"1578044467","5800 Highland Rd","","Waterford","MI","483271827","US","2482905700","",""
"1578044467","20311 Mack Ave","","Grosse Pointe Woods","MI","482361784","US","3134996000","",""
"1578044467","641 W 9 Mile Rd Ste C","","Ferndale","MI","482201779","US","2482061600","",""
"1578044467","2050 N Haggerty Rd Ste 140","","Canton","MI","481873796","US","7342590500","",""
"1578044467","2300 Genoa Business Park Dr Ste 120","","Brighton","MI","481147368","US","8108440400","",""
"1578044467","100 Powell Dr Ste 8","","Dundee","MI","481318645","US","7348235900","",""
"1578044467","375 Eureka Rd Ste B","","Wyandotte","MI","481925839","US","7342259300","",""
"1578044467","3280 Washtenaw Ave","","Ann Arbor","MI","481044250","US","7343892000","",""
"1578044467","990 W Ann Arbor Trl Ste 208","","Plymouth","MI","481701297","US","7344551200","","7344555219"
"1104474022","1830 Fighting Falcon Ln","","N Las Vegas","NV","890315076","US","7023246730","",""
"1457900268","700 Calle Europa Ste 301","","San Juan","PR","009092757","US","7874960818","","7879826464"
"1457900268","1503 Calle Prof Augusto Rodriguez Ste 301","","San Juan","PR","009092229","US","7877053899","","7879826464"
"1457900268","1507 Calle Prof Augusto Rodriguez","","San Juan","PR","009092214","US","7874970800","",""
"1457900268","1503 Calle Prof Augusto Rodriguez Ste 601","","San Juan","PR","009092276","US","7874970800","","7879826464"
"1710536305","1906 E Nc Highway 54","","Durham","NC","277132283","US","9198866056","119",""
"1861041444","1255 E Market St","","Salinas","CA","939052831","US","4018629479","",""
"1861041444","130 Railroad Ave","","Spreckels","CA","939622404","US","4018629479","",""
"1861041444","47 San Benancio Rd","","Salinas","CA","939089133","US","4018629479","",""
"1356990949","311 N Douty St","","Hanford","CA","932303951","US","5595839300","108",""
"1538718127","601 E Main St","","Waynesboro","PA","172682332","US","7172641600","",""
"1538718127","354 Alexander Spring Rd Ste 3","","Carlisle","PA","170157451","US","7172641600","",""
"1538718127","97 Progress Blvd","","Shippensburg","PA","172579053","US","7172641600","",""
"1801177464","2040 Ogden Ave Ste 115","","Aurora","IL","605047205","US","6309228825","",""
"1528375706","1116 W 59th St","","Davenport","IA","528061854","US","3093518427","",""
"1932481512","903 Lake Lily Dr","Apt A 446","Maitland","FL","327517603","US","4074335511","",""
"1932481512","5125 Adanson St","","Orlando","FL","328041354","US","4074335511","",""
"1932481512","4917 Eli St","","Orlando","FL","328041717","US","(407) 433-5511","",""
"1215022173","950 E Washington St","","Baton Rouge","LA","708026622","US","2257514100","","2252563958"
"1174994537","268 Stillwater Avenue","","Bangor","ME","04401","US","2079736258","",""
"1609101278","950 Glades Rd","","Boca Raton","FL","334316401","US","5619558885","",""
"1184190357","2351 Aaron St","","Port Charlotte","FL","339525305","US","8559795700","","8559795701"
"1033651575","10790 Rancho Bernardo Rd","4S-300","San Diego","CA","921275705","US","8589275464","","8585546590"
"1326445867","379 Pinehaven Street Ext","","Laurens","SC","293602672","US","8649846584","",""
"1629443031","27777 Inkster Rd Ste 100","","Farmington Hills","MI","483345326","US","2484364400","",""
"1609347954","1720 Westridge Rd","","New Ulm","MN","560732337","US","5073540912","",""
"1912243221","8949 Reseda Blvd Ste 221","","Northridge","CA","913245813","US","8183070291","",""
"1407211337","1000 Lincoln St","Suite 101","Fort Morgan","CO","807013290","US","9707684718","",""
"1740752401","6401 America Blvd","","Hyattsville","MD","207822357","US","3012768800","",""
"1114905650","3535 Pentagon Blvd","","Beavercreek","OH","454311705","US","9377024500","",""
"1114905650","1141 N Monroe Dr","","Xenia","OH","453851619","US","9373522500","",""
"1114905650","8701 Old Troy Pike","","Huber Heights","OH","454241066","US","9375583338","",""
"1114905650","4000 Miamisburg Centerville Rd","","Miamisburg","OH","453427615","US","9373848791","",""
"1114905650","100 Kettering Way","","Franklin","OH","450051155","US","9374584700","",""
"1114905650","600 W Main St","","Troy","OH","453732928","US","9379807010","","9379807019"
"1114905650","450 Washington Jackson Rd Ste F","","Eaton","OH","453208699","US","9374568376","","9374568377"
"1114905650","1997 Miamisburg Centerville Rd","","Centerville","OH","454593811","US","9374016228","","9374016447"
"1114905650","405 W Grand Ave","","Dayton","OH","454057538","US","9377233211","","9377234609"
"1114905650","6147 State Route 122","","Middletown","OH","450055201","US","5132613410","","5132613419"
"1700116399","308 N Montgomery St","","Ojai","CA","930232746","US","8889098741","","8889098741"
"1548682321","1438 Hardcastle Blvd","","Purcell","OK","730808233","US","4055274700","",""
"1548682321","1921 Stonecipher Dr","","Ada","OK","748203439","US","5804363980","",""
"1346426590","7810 Providence Rd","Suite 102","Charlotte","NC","282262954","US","7045436636","",""
"1346426590","5727 Prosperity Crossing Dr","Suite 1100","Charlotte","NC","282692206","US","7048639930","",""
"1346426590","10210 Couloak Dr","Suite E","Charlotte","NC","282167679","US","7048012000","",""
"1346426590","5717 Albemarle Rd","","Charlotte","NC","282121634","US","7045632150","",""
"1144374711","4946 E Yale Ave Ste 103","","Fresno","CA","937271571","US","5594580210","","5594521201"
"1427196575","700 E Alice St","","Blackfoot","ID","832214925","US","2087851200","","2087858516"
"1992845960","286 Christine St","","Cape Girardeau","MO","637035827","US","4172694663","","5733321976"
"1710027982","286 Christine St","","Cape Girardeau","MO","637035827","US","4172694663","0651","5733321976"
"1225593643","MULTIVIZ MEDICAL SERVICES PC","529 BEACH 20TH ST","FAR ROCKAWAY","NY","11691","US","7183277307","",""
"1336412659","2420 32nd Ave S","","Minneapolis","MN","554061460","US","7637722217","",""
"1295127082","855 Lakeland Dr","","Chippewa Falls","WI","547291687","US","7158399280","",""
"1649737487","2045 Marlowe Ave","","Lakewood","OH","441075946","US","4402120014","",""
"1689067308","68 Willow Rd","","Menlo Park","CA","940253653","US","8668396979","",""
"1366740789","15636 Crossbay Blvd","","Howard Beach","NY","114142749","US","7187386800","","7187524809"
"1366740789","264 Woodlands Dr","","Tuxedo Park","NY","109874818","US","9177440607","",""
"1366740789","19 Spear Rd Ste 204","","Ramsey","NJ","074461223","US","9177440607","",""
"1184040149","1141 N Monroe Dr","","Xenia","OH","453851619","US","9373522500","",""
"1184040149","100 Kettering Way","","Franklin","OH","450051155","US","9374584700","",""
"1184040149","3535 Pentagon Blvd","","Beavercreek","OH","454311705","US","9377024500","",""
"1184040149","8701 Old Troy Pike","","Huber Heights","OH","454241066","US","9375583338","",""
"1184040149","3535 Southern Blvd","","Kettering","OH","454291221","US","9373958166","",""
"1184040149","405 W Grand Ave","","Dayton","OH","454057538","US","9377233211","","9377234609"
"1184040149","6147 State Route 122","","Middletown","OH","450055201","US","5132613410","","5132613419"
"1184040149","450 Washington Jackson Rd Ste F","","Eaton","OH","453208699","US","9374568376","","9374568377"
"1184040149","600 W Main St","","Troy","OH","453733384","US","9379807010","","9379807019"
"1871986935","200 N Main St","","McPherson","KS","674604306","US","6202410022","","6202417805"
"1871986935","126 N Walnut St","","Peabody","KS","668661060","US","6209832162","","6209832313"
"1346667029","350 E Gobbi St","","Ukiah","CA","954825511","US","7074722922","",""
"1932498870","13123 E 16th Ave","","Aurora","CO","800457106","US","7207771234","",""
"1972063113","200 Hawkins Dr","","Iowa City","IA","522421009","US","3193561616","",""
